,ORIGIN_CITY,DEST_CITY,QUARTER,Carrier,Average_Delay_Time,Accidents,Average_Price,Food_Drink,Entertainment,Seat_comfort,Stuff_Service,Value_for_Money
18506,Indianapolis,Newark,4,Southwest Airlines,17.83108108,41,164.7471739,3,3,3,4,3
18507,Indianapolis,Orlando,1,Southwest Airlines,9.60284951,41,188.9035354,3,3,3,4,3
18508,Indianapolis,Orlando,2,Southwest Airlines,12.19081908,41,174.1259843,3,3,3,4,3
18509,Indianapolis,Orlando,3,Southwest Airlines,13.51522843,41,181.6426707,3,3,3,4,3
18510,Indianapolis,Orlando,4,Southwest Airlines,10.99736148,41,193.4996484,3,3,3,4,3
18511,Indianapolis,Phoenix,1,Southwest Airlines,10.39852399,41,258.6264457,3,3,3,4,3
18512,Indianapolis,Phoenix,2,Southwest Airlines,8.747330961,41,244.9511172,3,3,3,4,3
18513,Indianapolis,Phoenix,3,Southwest Airlines,10.55,41,235.9029622,3,3,3,4,3
18514,Indianapolis,Phoenix,4,Southwest Airlines,7.893982808,41,248.5183761,3,3,3,4,3
18515,Indianapolis,San Diego,2,Southwest Airlines,9.740740741,41,239.1186303,3,3,3,4,3
18516,Indianapolis,San Diego,3,Southwest Airlines,14.36363636,41,275.6554839,3,3,3,4,3
18517,Indianapolis,Tampa,1,Southwest Airlines,7.895678092,41,197.796542,3,3,3,4,3
18518,Indianapolis,Tampa,2,Southwest Airlines,11.85315534,41,189.4670115,3,3,3,4,3
18519,Indianapolis,Tampa,3,Southwest Airlines,9.747734139,41,185.9939645,3,3,3,4,3
18520,Indianapolis,Tampa,4,Southwest Airlines,6.391369048,41,200.4625652,3,3,3,4,3
18521,Indianapolis,Washington,1,Southwest Airlines,6.419354839,41,140.5726374,3,3,3,4,3
18522,Indianapolis,Washington,2,Southwest Airlines,10.82051282,41,147.2917153,3,3,3,4,3
18523,Indianapolis,Washington,3,Southwest Airlines,9.759920635,41,155.0175758,3,3,3,4,3
18524,Indianapolis,Washington,4,Southwest Airlines,8.16957606,41,138.6140589,3,3,3,4,3
18525,Islip,Baltimore,1,Southwest Airlines,8.836018957,41,147.4886878,3,3,3,4,3
18526,Islip,Baltimore,2,Southwest Airlines,8.13307393,41,169.0299095,3,3,3,4,3
18527,Islip,Baltimore,3,Southwest Airlines,10.42352037,41,151.6972973,3,3,3,4,3
18528,Islip,Baltimore,4,Southwest Airlines,6.325421133,41,156.0788666,3,3,3,4,3
18529,Islip,Fort Lauderdale,1,Southwest Airlines,7.747645951,41,200.905405,3,3,3,4,3
18530,Islip,Fort Lauderdale,2,Southwest Airlines,8.152866242,41,202.1179651,3,3,3,4,3
18531,Islip,Fort Lauderdale,3,Southwest Airlines,9.182758621,41,191.28572,3,3,3,4,3
18532,Islip,Fort Lauderdale,4,Southwest Airlines,10.82588235,41,199.7825323,3,3,3,4,3
18533,Islip,Fort Myers,1,Southwest Airlines,14.80952381,41,196.3245124,3,3,3,4,3
18534,Islip,Fort Myers,2,Southwest Airlines,0.333333333,41,219.7082406,3,3,3,4,3
18535,Islip,Orlando,1,Southwest Airlines,12.54379085,41,203.2386413,3,3,3,4,3
18536,Islip,Orlando,2,Southwest Airlines,10.01570681,41,215.1960965,3,3,3,4,3
18537,Islip,Orlando,3,Southwest Airlines,17.56043956,41,197.4357558,3,3,3,4,3
18538,Islip,Orlando,4,Southwest Airlines,9.850314465,41,206.6799511,3,3,3,4,3
18539,Islip,Tampa,1,Southwest Airlines,8.522151899,41,190.6108822,3,3,3,4,3
18540,Islip,Tampa,2,Southwest Airlines,12.06586826,41,193.8296644,3,3,3,4,3
18541,Islip,Tampa,3,Southwest Airlines,15.27937337,41,190.0249233,3,3,3,4,3
18542,Islip,Tampa,4,Southwest Airlines,9.415335463,41,192.953203,3,3,3,4,3
18543,Islip,West Palm Beach/Palm Beach,1,Southwest Airlines,13.03770197,41,211.4361681,3,3,3,4,3
18544,Islip,West Palm Beach/Palm Beach,2,Southwest Airlines,12.20620438,41,214.8441805,3,3,3,4,3
18545,Islip,West Palm Beach/Palm Beach,3,Southwest Airlines,16.52255639,41,196.7387734,3,3,3,4,3
18546,Islip,West Palm Beach/Palm Beach,4,Southwest Airlines,15.75090253,41,228.230867,3,3,3,4,3
18547,Jacksonville,Atlanta,1,Southwest Airlines,7.602531646,41,152.0682353,3,3,3,4,3
18548,Jacksonville,Atlanta,2,Southwest Airlines,10.73804348,41,157.3189525,3,3,3,4,3
18549,Jacksonville,Atlanta,3,Southwest Airlines,11.93325093,41,157.9753774,3,3,3,4,3
18550,Jacksonville,Atlanta,4,Southwest Airlines,6.731707317,41,144.9832235,3,3,3,4,3
18551,Jacksonville,Baltimore,1,Southwest Airlines,7.014669927,41,206.7978331,3,3,3,4,3
18552,Jacksonville,Baltimore,2,Southwest Airlines,9.853423337,41,214.867941,3,3,3,4,3
18553,Jacksonville,Baltimore,3,Southwest Airlines,10.2675737,41,181.6061017,3,3,3,4,3
18554,Jacksonville,Baltimore,4,Southwest Airlines,8.206088993,41,202.6339172,3,3,3,4,3
18555,Jacksonville,Chicago,1,Southwest Airlines,9.082397004,41,206.0093559,3,3,3,4,3
18556,Jacksonville,Chicago,2,Southwest Airlines,9.52189781,41,218.3358449,3,3,3,4,3
18557,Jacksonville,Chicago,3,Southwest Airlines,11.22058824,41,209.8319763,3,3,3,4,3
18558,Jacksonville,Chicago,4,Southwest Airlines,7.613138686,41,211.4434586,3,3,3,4,3
18559,Jacksonville,Dallas,1,Southwest Airlines,4.833333333,41,182.8018367,3,3,3,4,3
18560,Jacksonville,Dallas,2,Southwest Airlines,13.96153846,41,195.4535922,3,3,3,4,3
18561,Jacksonville,Dallas,3,Southwest Airlines,17.71428571,41,176.6833594,3,3,3,4,3
18562,Jacksonville,Denver,1,Southwest Airlines,5.731182796,41,237.7576617,3,3,3,4,3
18563,Jacksonville,Denver,2,Southwest Airlines,3.56227758,41,237.9712909,3,3,3,4,3
18564,Jacksonville,Denver,3,Southwest Airlines,5.653136531,41,221.8311486,3,3,3,4,3
18565,Jacksonville,Denver,4,Southwest Airlines,6.424908425,41,239.5496143,3,3,3,4,3
18566,Jacksonville,Houston,1,Southwest Airlines,8.188552189,41,223.9238896,3,3,3,4,3
18567,Jacksonville,Houston,2,Southwest Airlines,14.00716846,41,217.8010874,3,3,3,4,3
18568,Jacksonville,Houston,3,Southwest Airlines,15.7593985,41,207.4196238,3,3,3,4,3
18569,Jacksonville,Houston,4,Southwest Airlines,7.330128205,41,211.3273691,3,3,3,4,3
18570,Jacksonville,Las Vegas,2,Southwest Airlines,5.258333333,41,225.5757376,3,3,3,4,3
18571,Jacksonville,Las Vegas,3,Southwest Airlines,3.913580247,41,219.8074278,3,3,3,4,3
18572,Jacksonville,Nashville,1,Southwest Airlines,8.757825371,41,189.9019042,3,3,3,4,3
18573,Jacksonville,Nashville,2,Southwest Airlines,10.41071429,41,203.1389832,3,3,3,4,3
18574,Jacksonville,Nashville,3,Southwest Airlines,8.994791667,41,188.8055963,3,3,3,4,3
18575,Jacksonville,Nashville,4,Southwest Airlines,6.37962963,41,189.6955016,3,3,3,4,3
18576,Kansas City,Albuquerque,1,Southwest Airlines,9.285106383,41,256.4850207,3,3,3,4,3
18577,Kansas City,Albuquerque,2,Southwest Airlines,14.41573034,41,257.5140015,3,3,3,4,3
18578,Kansas City,Albuquerque,3,Southwest Airlines,13.73818182,41,251.0565033,3,3,3,4,3
18579,Kansas City,Albuquerque,4,Southwest Airlines,6.99245283,41,236.549794,3,3,3,4,3
18580,Kansas City,Atlanta,1,Southwest Airlines,5.425831202,41,174.8044843,3,3,3,4,3
18581,Kansas City,Atlanta,2,Southwest Airlines,10.09548387,41,173.8034026,3,3,3,4,3
18582,Kansas City,Atlanta,3,Southwest Airlines,7.554404145,41,176.2197674,3,3,3,4,3
18583,Kansas City,Atlanta,4,Southwest Airlines,8.24967825,41,162.8244453,3,3,3,4,3
18584,Kansas City,Austin,1,Southwest Airlines,12.4,41,222.7547915,3,3,3,4,3
18585,Kansas City,Austin,2,Southwest Airlines,15.96666667,41,210.61772,3,3,3,4,3
18586,Kansas City,Austin,3,Southwest Airlines,10.24175824,41,238.1892188,3,3,3,4,3
18587,Kansas City,Austin,4,Southwest Airlines,5.554347826,41,226.9405296,3,3,3,4,3
18588,Kansas City,Baltimore,1,Southwest Airlines,9.274058577,41,228.5587194,3,3,3,4,3
18589,Kansas City,Baltimore,2,Southwest Airlines,13.68975069,41,239.8270547,3,3,3,4,3
18590,Kansas City,Baltimore,3,Southwest Airlines,11.37275064,41,218.7824751,3,3,3,4,3
18591,Kansas City,Baltimore,4,Southwest Airlines,6.914556962,41,216.6847199,3,3,3,4,3
18592,Kansas City,Boston,1,Southwest Airlines,10.64871795,41,236.2467778,3,3,3,4,3
18593,Kansas City,Boston,2,Southwest Airlines,24.79704017,41,237.3558911,3,3,3,4,3
18594,Kansas City,Boston,3,Southwest Airlines,14.4486692,41,243.214114,3,3,3,4,3
18595,Kansas City,Boston,4,Southwest Airlines,12.32974138,41,244.6635336,3,3,3,4,3
18596,Kansas City,Chicago,1,Southwest Airlines,7.913227513,41,166.9513345,3,3,3,4,3
18597,Kansas City,Chicago,2,Southwest Airlines,9.020568071,41,182.4245479,3,3,3,4,3
18598,Kansas City,Chicago,3,Southwest Airlines,9.156294537,41,169.2424779,3,3,3,4,3
18599,Kansas City,Chicago,4,Southwest Airlines,6.680136319,41,168.2708669,3,3,3,4,3
18600,Kansas City,Dallas,1,Southwest Airlines,7.88016055,41,167.1246577,3,3,3,4,3
18601,Kansas City,Dallas,2,Southwest Airlines,12.07617965,41,173.2706571,3,3,3,4,3
18602,Kansas City,Dallas,3,Southwest Airlines,10.47901511,41,148.2607976,3,3,3,4,3
18603,Kansas City,Dallas,4,Southwest Airlines,8.584717608,41,165.9042703,3,3,3,4,3
18604,Kansas City,Denver,1,Southwest Airlines,8.715484363,41,174.6013135,3,3,3,4,3
18605,Kansas City,Denver,2,Southwest Airlines,13.9929627,41,172.0796985,3,3,3,4,3
18606,Kansas City,Denver,3,Southwest Airlines,12.63695511,41,180.0152878,3,3,3,4,3
18607,Kansas City,Denver,4,Southwest Airlines,7.678847505,41,176.4301813,3,3,3,4,3
18608,Kansas City,Fort Lauderdale,1,Southwest Airlines,11.07671233,41,217.5082112,3,3,3,4,3
18609,Kansas City,Fort Lauderdale,2,Southwest Airlines,9.06031746,41,202.4914412,3,3,3,4,3
18610,Kansas City,Fort Lauderdale,3,Southwest Airlines,8.086757991,41,181.2637854,3,3,3,4,3
18611,Kansas City,Fort Lauderdale,4,Southwest Airlines,8.367272727,41,221.198747,3,3,3,4,3
18612,Kansas City,Fort Myers,1,Southwest Airlines,14.69465649,41,222.3024479,3,3,3,4,3
18613,Kansas City,Fort Myers,2,Southwest Airlines,5.453488372,41,193.2026786,3,3,3,4,3
18614,Kansas City,Fort Myers,3,Southwest Airlines,6.96969697,41,188.754,3,3,3,4,3
18615,Kansas City,Houston,1,Southwest Airlines,8.051693405,41,204.8027848,3,3,3,4,3
18616,Kansas City,Houston,2,Southwest Airlines,12.06333333,41,206.6015239,3,3,3,4,3
18617,Kansas City,Houston,3,Southwest Airlines,8.42408377,41,194.5004908,3,3,3,4,3
18618,Kansas City,Houston,4,Southwest Airlines,7.04723127,41,194.5911967,3,3,3,4,3
18619,Kansas City,Indianapolis,1,Southwest Airlines,10.75,41,179.9567352,3,3,3,4,3
18620,Kansas City,Indianapolis,2,Southwest Airlines,14.68577075,41,201.8070501,3,3,3,4,3
18621,Kansas City,Indianapolis,3,Southwest Airlines,11.43366337,41,179.4488809,3,3,3,4,3
18622,Kansas City,Indianapolis,4,Southwest Airlines,9.360887097,41,174.7656996,3,3,3,4,3
18623,Kansas City,Las Vegas,1,Southwest Airlines,8.428436019,41,232.2818852,3,3,3,4,3
18624,Kansas City,Las Vegas,2,Southwest Airlines,9.014111007,41,220.7893912,3,3,3,4,3
18625,Kansas City,Las Vegas,3,Southwest Airlines,8.770104068,41,235.2162,3,3,3,4,3
18626,Kansas City,Las Vegas,4,Southwest Airlines,8.319526627,41,223.772096,3,3,3,4,3
18627,Kansas City,Los Angeles,1,Southwest Airlines,9.341984733,41,209.0006309,3,3,3,4,3
18628,Kansas City,Los Angeles,2,Southwest Airlines,13.08842653,41,215.1206297,3,3,3,4,3
18629,Kansas City,Los Angeles,3,Southwest Airlines,10.84354628,41,231.2408575,3,3,3,4,3
18630,Kansas City,Los Angeles,4,Southwest Airlines,8.171270718,41,186.7491791,3,3,3,4,3
18631,Kansas City,Milwaukee,1,Southwest Airlines,7.664444444,41,175.2844932,3,3,3,4,3
18632,Kansas City,Milwaukee,2,Southwest Airlines,12.33864542,41,191.7250384,3,3,3,4,3
18633,Kansas City,Milwaukee,3,Southwest Airlines,6.774951076,41,175.9704944,3,3,3,4,3
18634,Kansas City,Milwaukee,4,Southwest Airlines,8.494824017,41,169.6286494,3,3,3,4,3
18635,Kansas City,Minneapolis,1,Southwest Airlines,6.736308316,41,205.0326655,3,3,3,4,3
18636,Kansas City,Minneapolis,2,Southwest Airlines,8.612903226,41,217.5816588,3,3,3,4,3
18637,Kansas City,Minneapolis,3,Southwest Airlines,9.589322382,41,207.6734251,3,3,3,4,3
18638,Kansas City,Minneapolis,4,Southwest Airlines,9.5625,41,195.6907783,3,3,3,4,3
18639,Kansas City,Nashville,1,Southwest Airlines,5.142281879,41,189.9990422,3,3,3,4,3
18640,Kansas City,Nashville,2,Southwest Airlines,6.967032967,41,207.3105325,3,3,3,4,3
18641,Kansas City,Nashville,3,Southwest Airlines,7.986368062,41,194.9384818,3,3,3,4,3
18642,Kansas City,Nashville,4,Southwest Airlines,7.221835075,41,185.1321147,3,3,3,4,3
18643,Kansas City,New Orleans,1,Southwest Airlines,3.426470588,41,201.8027531,3,3,3,4,3
18644,Kansas City,New Orleans,2,Southwest Airlines,8.363957597,41,203.1136575,3,3,3,4,3
18645,Kansas City,New Orleans,3,Southwest Airlines,8.20610687,41,179.0354043,3,3,3,4,3
18646,Kansas City,New Orleans,4,Southwest Airlines,5.805460751,41,199.1775717,3,3,3,4,3
18647,Kansas City,New York,1,Southwest Airlines,16.73255814,41,192.1542805,3,3,3,4,3
18648,Kansas City,New York,2,Southwest Airlines,19.05323194,41,198.4421361,3,3,3,4,3
18649,Kansas City,New York,3,Southwest Airlines,18.83516484,41,185.1099099,3,3,3,4,3
18650,Kansas City,New York,4,Southwest Airlines,16.40217391,41,193.5042926,3,3,3,4,3
18651,Kansas City,Oakland,1,Southwest Airlines,7.164772727,41,244.8531453,3,3,3,4,3
18652,Kansas City,Oakland,2,Southwest Airlines,11.49171271,41,252.0265372,3,3,3,4,3
18653,Kansas City,Oakland,3,Southwest Airlines,10.1897019,41,252.0223828,3,3,3,4,3
18654,Kansas City,Oakland,4,Southwest Airlines,8.224637681,41,232.4327166,3,3,3,4,3
18655,Kansas City,Orlando,1,Southwest Airlines,7.855799373,41,214.33511,3,3,3,4,3
18656,Kansas City,Orlando,2,Southwest Airlines,14.32201405,41,197.8899568,3,3,3,4,3
18657,Kansas City,Orlando,3,Southwest Airlines,12.91925466,41,205.4880835,3,3,3,4,3
18658,Kansas City,Orlando,4,Southwest Airlines,8.564013841,41,217.7297738,3,3,3,4,3
18659,Kansas City,Pensacola,2,Southwest Airlines,4.966666667,41,194.1106433,3,3,3,4,3
18660,Kansas City,Pensacola,3,Southwest Airlines,7.784313725,41,208.6081553,3,3,3,4,3
18661,Kansas City,Phoenix,1,Southwest Airlines,9.458031088,41,249.244533,3,3,3,4,3
18662,Kansas City,Phoenix,2,Southwest Airlines,9.995428571,41,245.1075512,3,3,3,4,3
18663,Kansas City,Phoenix,3,Southwest Airlines,8.908635795,41,224.5582425,3,3,3,4,3
18664,Kansas City,Phoenix,4,Southwest Airlines,9.204651163,41,234.2446603,3,3,3,4,3
18665,Kansas City,Portland,1,Southwest Airlines,17.08208955,41,218.5989071,3,3,3,4,3
18666,Kansas City,Portland,2,Southwest Airlines,15.46715328,41,251.5053667,3,3,3,4,3
18667,Kansas City,Portland,3,Southwest Airlines,7.967391304,41,238.7096587,3,3,3,4,3
18668,Kansas City,Portland,4,Southwest Airlines,7.717391304,41,214.2171328,3,3,3,4,3
18669,Kansas City,San Antonio,1,Southwest Airlines,7.147727273,41,208.6555643,3,3,3,4,3
18670,Kansas City,San Antonio,2,Southwest Airlines,8.681318681,41,198.2724793,3,3,3,4,3
18671,Kansas City,San Antonio,3,Southwest Airlines,11,41,231.9326448,3,3,3,4,3
18672,Kansas City,San Antonio,4,Southwest Airlines,9.621621622,41,180.1078593,3,3,3,4,3
18673,Kansas City,San Diego,1,Southwest Airlines,7.452599388,41,266.7824489,3,3,3,4,3
18674,Kansas City,San Diego,2,Southwest Airlines,9.056530214,41,272.3201061,3,3,3,4,3
18675,Kansas City,San Diego,3,Southwest Airlines,9.896202532,41,271.6008723,3,3,3,4,3
18676,Kansas City,San Diego,4,Southwest Airlines,9.496062992,41,247.1475394,3,3,3,4,3
18677,Kansas City,Santa Ana,1,Southwest Airlines,6.095238095,41,232.9454924,3,3,3,4,3
18678,Kansas City,Santa Ana,2,Southwest Airlines,7.714285714,41,242.1745483,3,3,3,4,3
18679,Kansas City,Santa Ana,3,Southwest Airlines,5.065217391,41,276.2883391,3,3,3,4,3
18680,Kansas City,Santa Ana,4,Southwest Airlines,7.036231884,41,202.5561066,3,3,3,4,3
18681,Kansas City,Seattle,1,Southwest Airlines,6.272727273,41,206.761172,3,3,3,4,3
18682,Kansas City,Seattle,2,Southwest Airlines,10.21764706,41,229.1159724,3,3,3,4,3
18683,Kansas City,Seattle,3,Southwest Airlines,10.63948498,41,214.4196868,3,3,3,4,3
18684,Kansas City,Seattle,4,Southwest Airlines,7.352601156,41,202.3225108,3,3,3,4,3
18685,Kansas City,St. Louis,1,Southwest Airlines,5.069416499,41,145.6982111,3,3,3,4,3
18686,Kansas City,St. Louis,2,Southwest Airlines,9.863360324,41,164.763474,3,3,3,4,3
18687,Kansas City,St. Louis,3,Southwest Airlines,9.155085599,41,146.1873633,3,3,3,4,3
18688,Kansas City,St. Louis,4,Southwest Airlines,7.075132275,41,146.6701434,3,3,3,4,3
18689,Kansas City,Tampa,1,Southwest Airlines,9.495677233,41,247.0572838,3,3,3,4,3
18690,Kansas City,Tampa,2,Southwest Airlines,12.90076336,41,217.3310138,3,3,3,4,3
18691,Kansas City,Tampa,3,Southwest Airlines,15.98680739,41,247.9407306,3,3,3,4,3
18692,Kansas City,Tampa,4,Southwest Airlines,10.19397993,41,222.5278587,3,3,3,4,3
18693,Kansas City,Washington,1,Southwest Airlines,7.809638554,41,194.5271526,3,3,3,4,3
18694,Kansas City,Washington,2,Southwest Airlines,11.78367347,41,213.2647404,3,3,3,4,3
18695,Kansas City,Washington,3,Southwest Airlines,11.5433213,41,177.368769,3,3,3,4,3
18696,Kansas City,Washington,4,Southwest Airlines,10.14705882,41,186.964137,3,3,3,4,3
18697,Las Vegas,Akron,1,Southwest Airlines,10.63333333,41,181.6695866,3,3,3,4,3
18698,Las Vegas,Akron,2,Southwest Airlines,0.636363636,41,209.684386,3,3,3,4,3
18699,Las Vegas,Akron,4,Southwest Airlines,25.5106383,41,195.5253286,3,3,3,4,3
18700,Las Vegas,Albany,1,Southwest Airlines,17.4,41,270.3126965,3,3,3,4,3
18701,Las Vegas,Albany,2,Southwest Airlines,27.6195122,41,265.8146458,3,3,3,4,3
18702,Las Vegas,Albany,3,Southwest Airlines,25.96721311,41,261.5877054,3,3,3,4,3
18703,Las Vegas,Albany,4,Southwest Airlines,21.42391304,41,266.2093732,3,3,3,4,3
18704,Las Vegas,Albuquerque,1,Southwest Airlines,9.882352941,41,181.6869987,3,3,3,4,3
18705,Las Vegas,Albuquerque,2,Southwest Airlines,12.29737609,41,192.3203174,3,3,3,4,3
18706,Las Vegas,Albuquerque,3,Southwest Airlines,13.90188679,41,180.1630055,3,3,3,4,3
18707,Las Vegas,Albuquerque,4,Southwest Airlines,9.62391514,41,174.7394083,3,3,3,4,3
18708,Las Vegas,Amarillo,1,Southwest Airlines,9.243542435,41,185.4041989,3,3,3,4,3
18709,Las Vegas,Amarillo,2,Southwest Airlines,7.366300366,41,201.9831769,3,3,3,4,3
18710,Las Vegas,Amarillo,3,Southwest Airlines,6.380434783,41,199.3747573,3,3,3,4,3
18711,Las Vegas,Amarillo,4,Southwest Airlines,9.855123675,41,202.9548858,3,3,3,4,3
18712,Las Vegas,Atlanta,1,Southwest Airlines,8.461452514,41,219.7278103,3,3,3,4,3
18713,Las Vegas,Atlanta,2,Southwest Airlines,12.02721774,41,218.071528,3,3,3,4,3
18714,Las Vegas,Atlanta,3,Southwest Airlines,14.41821743,41,214.6850588,3,3,3,4,3
18715,Las Vegas,Atlanta,4,Southwest Airlines,9.764770241,41,199.4384211,3,3,3,4,3
18716,Las Vegas,Austin,1,Southwest Airlines,12.12702366,41,229.8695271,3,3,3,4,3
18717,Las Vegas,Austin,2,Southwest Airlines,12.73522167,41,226.741199,3,3,3,4,3
18718,Las Vegas,Austin,3,Southwest Airlines,12.72604423,41,222.8709576,3,3,3,4,3
18719,Las Vegas,Austin,4,Southwest Airlines,11.37484587,41,220.7836458,3,3,3,4,3
18720,Las Vegas,Baltimore,1,Southwest Airlines,11.58176412,41,218.9156656,3,3,3,4,3
18721,Las Vegas,Baltimore,2,Southwest Airlines,15.21751216,41,238.1227992,3,3,3,4,3
18722,Las Vegas,Baltimore,3,Southwest Airlines,16.52660842,41,208.31415,3,3,3,4,3
18723,Las Vegas,Baltimore,4,Southwest Airlines,10.56277436,41,224.2657488,3,3,3,4,3
18724,Las Vegas,Birmingham,1,Southwest Airlines,16.42028986,41,263.8520343,3,3,3,4,3
18725,Las Vegas,Birmingham,2,Southwest Airlines,17.90252708,41,269.5154642,3,3,3,4,3
18726,Las Vegas,Birmingham,3,Southwest Airlines,15.22826087,41,274.321711,3,3,3,4,3
18727,Las Vegas,Birmingham,4,Southwest Airlines,14.23129252,41,257.9079986,3,3,3,4,3
18728,Las Vegas,Boise,1,Southwest Airlines,9.392592593,41,170.4939926,3,3,3,4,3
18729,Las Vegas,Boise,2,Southwest Airlines,14.16955684,41,172.7859782,3,3,3,4,3
18730,Las Vegas,Boise,3,Southwest Airlines,13.33092224,41,175.160563,3,3,3,4,3
18731,Las Vegas,Boise,4,Southwest Airlines,9.680073126,41,169.3274599,3,3,3,4,3
18732,Las Vegas,Buffalo,1,Southwest Airlines,11.82436261,41,258.418967,3,3,3,4,3
18733,Las Vegas,Buffalo,2,Southwest Airlines,10.94555354,41,268.8497681,3,3,3,4,3
18734,Las Vegas,Buffalo,3,Southwest Airlines,13.12132353,41,272.5691885,3,3,3,4,3
18735,Las Vegas,Buffalo,4,Southwest Airlines,11.38031915,41,247.9965857,3,3,3,4,3
18736,Las Vegas,Burbank,1,Southwest Airlines,9.137887145,41,139.5023501,3,3,3,4,3
18737,Las Vegas,Burbank,2,Southwest Airlines,11.27102073,41,158.2341917,3,3,3,4,3
18738,Las Vegas,Burbank,3,Southwest Airlines,12.17829457,41,135.0057082,3,3,3,4,3
18739,Las Vegas,Burbank,4,Southwest Airlines,9.066477503,41,143.2184384,3,3,3,4,3
18740,Las Vegas,Chicago,1,Southwest Airlines,9.847336066,41,199.0055078,3,3,3,4,3
18741,Las Vegas,Chicago,2,Southwest Airlines,13.07795474,41,209.9704883,3,3,3,4,3
18742,Las Vegas,Chicago,3,Southwest Airlines,13.24333333,41,213.1978682,3,3,3,4,3
18743,Las Vegas,Chicago,4,Southwest Airlines,11.13823805,41,193.9221543,3,3,3,4,3
18744,Las Vegas,Cleveland,1,Southwest Airlines,10.10945274,41,211.6998463,3,3,3,4,3
18745,Las Vegas,Cleveland,2,Southwest Airlines,17.84660767,41,224.131939,3,3,3,4,3
18746,Las Vegas,Cleveland,3,Southwest Airlines,19.82874618,41,193.7881939,3,3,3,4,3
18747,Las Vegas,Cleveland,4,Southwest Airlines,16.44370861,41,206.8550338,3,3,3,4,3
18748,Las Vegas,Columbus,1,Southwest Airlines,14.49769585,41,262.6387192,3,3,3,4,3
18749,Las Vegas,Columbus,2,Southwest Airlines,13.17614679,41,251.4146529,3,3,3,4,3
18750,Las Vegas,Columbus,3,Southwest Airlines,15.63003663,41,282.2567483,3,3,3,4,3
18751,Las Vegas,Columbus,4,Southwest Airlines,11.43669725,41,240.2091216,3,3,3,4,3
18752,Las Vegas,Dallas,1,Southwest Airlines,13.40277778,41,184.6236158,3,3,3,4,3
18753,Las Vegas,Dallas,2,Southwest Airlines,16.832,41,190.3887218,3,3,3,4,3
18754,Las Vegas,Dallas,3,Southwest Airlines,14.9418239,41,187.2481862,3,3,3,4,3
18755,Las Vegas,Dallas,4,Southwest Airlines,11.49534161,41,175.6061419,3,3,3,4,3
18756,Las Vegas,Denver,1,Southwest Airlines,10.58253692,41,162.8623535,3,3,3,4,3
18757,Las Vegas,Denver,2,Southwest Airlines,14.43459916,41,160.2802142,3,3,3,4,3
18758,Las Vegas,Denver,3,Southwest Airlines,14.04196113,41,160.3967694,3,3,3,4,3
18759,Las Vegas,Denver,4,Southwest Airlines,9.631441048,41,162.5090971,3,3,3,4,3
18760,Las Vegas,Des Moines,1,Southwest Airlines,13.58736059,41,211.0741564,3,3,3,4,3
18761,Las Vegas,Des Moines,2,Southwest Airlines,17.39051095,41,208.2986747,3,3,3,4,3
18762,Las Vegas,Des Moines,3,Southwest Airlines,13.17090909,41,199.0047391,3,3,3,4,3
18763,Las Vegas,Des Moines,4,Southwest Airlines,8.468864469,41,199.9557667,3,3,3,4,3
18764,Las Vegas,Detroit,1,Southwest Airlines,13.15602837,41,210.548858,3,3,3,4,3
18765,Las Vegas,Detroit,2,Southwest Airlines,9.04676259,41,222.295848,3,3,3,4,3
18766,Las Vegas,Detroit,3,Southwest Airlines,12.49275362,41,200.7071003,3,3,3,4,3
18767,Las Vegas,Detroit,4,Southwest Airlines,10.5770751,41,201.1461566,3,3,3,4,3
18768,Las Vegas,El Paso,1,Southwest Airlines,10.55148342,41,187.4446556,3,3,3,4,3
18769,Las Vegas,El Paso,2,Southwest Airlines,17.49806202,41,184.7323594,3,3,3,4,3
18770,Las Vegas,El Paso,3,Southwest Airlines,19.13736264,41,209.9579091,3,3,3,4,3
18771,Las Vegas,El Paso,4,Southwest Airlines,11.45167286,41,189.8054657,3,3,3,4,3
18772,Las Vegas,Flint,1,Southwest Airlines,7.605555556,41,208.6005,3,3,3,4,3
18773,Las Vegas,Flint,2,Southwest Airlines,27.03883495,41,220.163748,3,3,3,4,3
18774,Las Vegas,Flint,3,Southwest Airlines,23.39130435,41,203.2702165,3,3,3,4,3
18775,Las Vegas,Flint,4,Southwest Airlines,10.42857143,41,196.6437454,3,3,3,4,3
18776,Las Vegas,Fort Lauderdale,1,Southwest Airlines,9.449814126,41,214.3199655,3,3,3,4,3
18777,Las Vegas,Fort Lauderdale,2,Southwest Airlines,20.45787546,41,206.9602389,3,3,3,4,3
18778,Las Vegas,Fort Lauderdale,3,Southwest Airlines,18.77777778,41,195.434748,3,3,3,4,3
18779,Las Vegas,Fort Lauderdale,4,Southwest Airlines,10.38928571,41,200.572015,3,3,3,4,3
18780,Las Vegas,Hartford,1,Southwest Airlines,26.58441558,41,252.7873005,3,3,3,4,3
18781,Las Vegas,Hartford,2,Southwest Airlines,17.70072993,41,260.042636,3,3,3,4,3
18782,Las Vegas,Hartford,3,Southwest Airlines,22.56043956,41,259.5706935,3,3,3,4,3
18783,Las Vegas,Hartford,4,Southwest Airlines,19.89285714,41,249.2594382,3,3,3,4,3
18784,Las Vegas,Houston,1,Southwest Airlines,9.385470085,41,230.7171384,3,3,3,4,3
